spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_country,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_country,recipient_full_address,original,document_type,format,language,notes,FID,x,y
6887,"Clerical assistant to Sergey Sergeevich Prokofiev, 04 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 258",04 November 1929,exact,Clerical assistant,"John E. Meyer, Inc. Stationers, Printers, Engravers",1047 Sixth Avenue,New York,,"1047 Sixth Avenue, New York",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,English,,941,2.29646537078346,48.8682954481167
6890,"Clerical assistant to Sergey Sergeevich Prokofiev, 06 November 1929",not_stated,"Binder XXII, page 263",06 November 1929,exact,Clerical assistant,not_stated,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",photocopy,letter,typed,English,,942,2.29646537078346,48.8682954481167
6891,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 07 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 264",07 November 1929,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Moscow,,Moscow,original,letter,typed,French,"Recipient's address: 'aux bons soins de Prof. Miaskowsky, Denejny 7 Kb. II, Moscou 34 (U.R.S.S.).",943,37.6150100001447,55.7569599999085
6897,"Clerical assistant to Sergey Sergeevich Prokofiev, 08 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 268",08 November 1929,exact,Clerical assistant,Palais des Beaux-Arts de Bruxelles,not_stated,Brussels,,Brussels,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,French,,944,2.29646537078346,48.8682954481167
6902,"Director to Sergey Sergeevich Prokofiev, 12 November 1929",not_stated,"Binder XXII, page 270",12 November 1929,exact,Director,not_stated,Symphony Hall,Boston,,"Symphony Hall, Boston",Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",photocopy,letter,typed,English,,945,2.32158522966957,48.8709984971222
6904,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 12 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 272",12 November 1929,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,"Grand Hotel, Ploshchad' Revoliutsii",Moscow,,"Grand Hotel, Ploshchad' Revoliutsii, Moscow",original,postcard,handwritten,Russian,"Recipient's full address: 'Ploshchad' Revoliutsii, Grand-Otel', Moskva'.",946,37.6207323529462,55.7577376223143
6907,"Clerical assistant to Sergey Sergeevich Prokofiev, 13 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 275",13 November 1929,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,English,,947,2.29646537078346,48.8682954481167
6913,"Director to Sergey Sergeevich Prokofiev, 15 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 286",15 November 1929,exact,Director,not_stated,not_stated,Essen,,Essen,Sergey Sergeevich Prokofiev,not_stated,not_stated,Vienna,,Vienna,original,letter,typed,German,,948,16.3688000000275,48.2025400002485
6930,"not_stated to Sergey Sergeevich Prokofiev, 21 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 303",21 November 1929,exact,not_stated,not_stated,not_stated,Lima,,Lima,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,postcard,handwritten,Spanish,,949,2.29646537078346,48.8682954481167
6931,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 22 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 305",22 November 1929,exact,Ephraim Gottlieb,not_stated,"39 South La Salle Street, Suite 418-24",Chicago,,"39 South La Salle Street, Suite 418-24, Chicago",Sergey Sergeevich Prokofiev,not_stated,Château de la Fléchère,Culoz,,"Château de la Fléchère, Culoz",original,letter,typed,English,,950,5.78763000000114,45.8480199998372
6936,"Clerical assistant to Sergey Sergeevich Prokofiev, 22 November 1929",not_stated,"Binder XXII, page 311",22 November 1929,exact,Clerical assistant,not_stated,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",photocopy,letter,typed,English,,951,2.29646537078346,48.8682954481167
6945,"Gavriil Grigorievich Paichadze to Sergey Sergeevich Prokofiev, 25 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 327",25 November 1929,exact,Gavriil Grigorievich Paichadze,not_stated,not_stated,Danzig,,Danzig,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,typed,French,,952,2.29646537078346,48.8682954481167
6951,"Paul Spaak to Sergey Sergeevich Prokofiev, 26 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 333",26 November 1929,exact,Paul Spaak,not_stated,not_stated,Brussels,,Brussels,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,French,,953,2.29646537078346,48.8682954481167
6954,"Clerical assistant to Sergey Sergeevich Prokofiev, 27 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 336",27 November 1929,exact,Clerical assistant,International Press Cutting Bureau,329 High Holborn,London,,"329 High Holborn, London",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,English,,954,2.29646537078346,48.8682954481167
6956,"Paul Spaak to Sergey Sergeevich Prokofiev, 28 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 339",28 November 1929,exact,Paul Spaak,not_stated,not_stated,Brussels,,Brussels,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,typed,French,,955,2.29646537078346,48.8682954481167
6960,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 29 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 352",29 November 1929,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Leningrad,,Leningrad,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,,956,2.32158522966957,48.8709984971222
6961,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 30 November 1929","Box: 3; Folder: 1929, November","Binder XXII, page 349",30 November 1929,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,French,,957,2.29646537078346,48.8682954481167
6967,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, November 1929",not_stated,"Binder XXII, page 357",November 1929,exact,Fitzhugh Haensel,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,Moscow,,Moscow,photocopy,telegram,typed,English,"Recipient's address: 'c/o Miaskovsky, Denezhnyi 7'.",958,37.6150100001447,55.7569599999085
6970,"Alexander Smallens to Sergey Sergeevich Prokofiev, 02 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 362",02 December 1929,exact,Alexander Smallens,not_stated,not_stated,Philadelphia,,Philadelphia,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,draft,Russian,Typed draft.,959,2.29646537078346,48.8682954481167
6973,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 02 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 366",02 December 1929,exact,Ephraim Gottlieb,not_stated,not_stated,Chicago,,Chicago,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,handwritten,English,"Original address: 'Château de la Fléchère, Culoz' crossed out.",960,2.29646537078346,48.8682954481167
6977,"Clerical assistant to Sergey Sergeevich Prokofiev, 03 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 369",03 December 1929,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,English,,961,2.29646537078346,48.8682954481167
6979,"Clerical assistant to Sergey Sergeevich Prokofiev, 04 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 371",04 December 1929,exact,Clerical assistant,Stadtische Buhnen Essen,not_stated,Essen,,Essen,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,German,,962,2.29646537078346,48.8682954481167
6982,"Sonia Brichant to Sergey Sergeevich Prokofiev, 04 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 374",04 December 1929,exact,Sonia Brichant,not_stated,not_stated,Liège,,Liège,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,postcard,handwritten,Russian,,963,2.29646537078346,48.8682954481167
6993,"Sidney D. Komie to Sergey Sergeevich Prokofiev, 07 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 391",07 December 1929,exact,Sidney D. Komie,not_stated,"Suite 632, First National Bank Building",Chicago,,"Suite 632, First National Bank Building, Chicago",Sergey Sergeevich Prokofiev,not_stated,113 West 57th Street,New York,,"113 West 57th Street, New York",original,letter,typed,English,,964,-73.9776565291081,40.7646075530129
6994,"Clerical assistant to Sergey Sergeevich Prokofiev, 07 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 392",07 December 1929,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,English,,965,2.29646537078346,48.8682954481167
6996,"Leopold Fortier to Sergey Sergeevich Prokofiev, 07 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 394",07 December 1929,exact,Leopold Fortier,not_stated,210 Ouest Rue Notre Dame,Montreal,,"210 Ouest Rue Notre Dame, Montreal",Sergey Sergeevich Prokofiev,not_stated,1-3 Rue des Italiens,Paris,,"1-3 Rue des Italiens, Paris",original,letter,typed,French,,966,2.33572216192452,48.8718148675048
7004,"Director to Sergey Sergeevich Prokofiev, 11 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 408",11 December 1929,exact,Director,"Société des Auteurs, Compositeurs et Éditeurs de Musique",10 Rue Chaptal,Paris,,"10 Rue Chaptal, Paris",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,French,,967,2.29646537078346,48.8682954481167
7008,"not_stated to Sergey Sergeevich Prokofiev, 12 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 457",12 December 1929,exact,not_stated,not_stated,not_stated,Bucharest,,Bucharest,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,typed,French,,968,2.29646537078346,48.8682954481167
7024,"Director to Sergey Sergeevich Prokofiev, 18 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 429",18 December 1929,exact,Director,Gaveau & Cie.,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,letter,typed,French,,969,2.29646537078346,48.8682954481167
7033,"not_stated to Sergey Sergeevich Prokofiev, 21 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 438",21 December 1929,exact,not_stated,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,handwritten,French,Originator: 'Kopp (?)'.,970,2.29646537078346,48.8682954481167
7034,"not_stated to Sergey Sergeevich Prokofiev, 21 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 438",21 December 1929,exact,not_stated,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,handwritten,French,Originator: 'Kopp (?)'.,971,2.29646537078346,48.8682954481167
7037,"not_stated to Sergey Sergeevich Prokofiev, [22 December 1929]","Box: 3; Folder: 1929, December","Binder XXII, page 440",22 December 1929,implied,not_stated,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,typed,French,,972,2.29646537078346,48.8682954481167
7043,"Pierre Petrovich Souvchinsky to Sergey Sergeevich Prokofiev, 23 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 448",23 December 1929,exact,Pierre Petrovich Souvchinsky,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,6 Rue Bassano,Paris,,"6 Rue Bassano, Paris",original,telegram,handwritten,French,,973,2.29646537078346,48.8682954481167
7046,"Clerical assistant to Sergey Sergeevich Prokofiev, 23 December 1929","Box: 3; Folder: 1929, December","Binder XXIV, page 39",23 December 1929,exact,Clerical assistant,Bank Chambers,329 High Holborn,London,,"329 High Holborn, London",Sergey Sergeevich Prokofiev,not_stated,Villa Anais,Le Cannet,,"Villa Anais, Le Cannet",original,letter,typed,English,,974,7.01809999967416,43.5760900000461
7052,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, [29 December 1929]","Box: 3; Folder: 1929, December",not_applicable,29 December 1929,implied,Fitzhugh Haensel,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,"Denezhnyi pereulok, 7",Moscow,,"Denezhnyi pereulok, 7, Moscow",original,telegram,typed,English,,975,37.5876228545669,55.7436389730406
7057,"Olga Samaroff to Sergey Sergeevich Prokofiev, 30 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 463",30 December 1929,exact,Olga Samaroff,not_stated,not_stated,New York,,New York,Sergey Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,,"118 West 59th Street, New York",original,telegram,typed,English,Originator's full name: 'Olga Samaroff Stokowski'.,976,-73.9770959938455,40.7659827207812
7058,"Benno Rabinof to Sergey Sergeevich Prokofiev, 30 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 464",30 December 1929,exact,Benno Rabinof,not_stated,965 53rd Street,New York,,"965 53rd Street, New York",Sergey Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,,"118 West 59th Street, New York",original,letter,handwritten,English,,977,-73.9770959938455,40.7659827207812
7062,"Clerical assistant to Sergey Sergeevich Prokofiev, 31 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 469",31 December 1929,exact,Clerical assistant,Steinway & Sons,109 West 57th Street,New York,,"109 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,Great Northern Hotel,New York,,"Great Northern Hotel, New York",original,letter,typed,English,,978,-74.0071400003009,40.7145500001758
7063,"Clerical assistant to Sergey Sergeevich Prokofiev, 31 December 1929","Box: 3; Folder: 1929, December","Binder XXII, page 470",31 December 1929,exact,Clerical assistant,Haensel & Jones,113 West 57th Street,New York,,"113 West 57th Street, New York",Sergey Sergeevich Prokofiev,not_stated,118 West 59th Street,New York,,"118 West 59th Street, New York",original,letter,typed,English,,979,-73.9770959938455,40.7659827207812
